predicted gender,sentence text,profession,gender,stereotype,predicted gender,predicted mentions,Prediction
Male,"Kennedy had an easy time with his re - election to the Senate in 2000 , as Republican lawyer and entrepreneur Jack E. Robinson III was sufficiently damaged by his past personal record that Republican state party officials refused to endorse him .",lawyer,his,1,Kennedy,['his'],False
Male,"Kennedy had an easy time with his re - election to the Senate in 2000 , as Republican lawyer and entrepreneur Jack E. Robinson III was sufficiently damaged by his past personal record that Republican state party officials refused to endorse him .",lawyer,his,1,Republican lawyer and entrepreneur Jack E. Robinson III,"['his', 'him']",True
Male,"Most infamously , Eminem , the best - selling hip hop artist of all time , has been accused of homophobia numerous times due to his use of homophobic slurs in his lyrics such as these from his 2001 song "" Criminal "" from The Marshall Mathers LP .",artist,his,1,his,"['his', 'his']",False
Male,"Most infamously , Eminem , the best - selling hip hop artist of all time , has been accused of homophobia numerous times due to his use of homophobic slurs in his lyrics such as these from his 2001 song "" Criminal "" from The Marshall Mathers LP .",artist,his,1,homophobic slurs,['these'],False
Male,"The author F. Scott Fitzgerald was buried there upon his death in 1940 but his remains and those of his wife Zelda Fitzgerald ( who died in 1948 ) were moved to Saint Mary 's Cemetery , also in Rockville , in 1975 .",author,his,-1,The author F. Scott Fitzgerald,"['his', 'his', 'his']",True
Male,"His son , John Wright , a captain in Colonel Whalley 's Regiment of Horse , was imprisoned in Newark Castle for his attachment to the Parliamentary cause , but later acquired estates in Nottinghamshire and Suffolk .",captain,his,1,His,['his'],False
Male,"His son , John Wright , a captain in Colonel Whalley 's Regiment of Horse , was imprisoned in Newark Castle for his attachment to the Parliamentary cause , but later acquired estates in Nottinghamshire and Suffolk .",captain,his,1,Colonel Whalley 's,['Parliamentary'],False
Male,"After "" Variety "" reporter Addison Verrill , an acquaintance of Bell 's , was killed in his apartment in 1977 , Bell wrote about the case in the "" Voice "" .",reporter,his,1,Bell 's,['Bell'],False
Female,"Lee received her first KBS Top Excellence in Acting Award for her portrayal of Yoon Ja - young , a designer who was dumped by her boyfriend of ten years and raised a child alone .",designer,her,-1,Lee,"['her', 'her', 'her']",False
Female,"Sedona was named after Sedona Arabella Miller Schnebly ( 1877â€“1950 ) , the wife of Theodore Carlton Schnebly , the city 's first postmaster , who was celebrated for her hospitality and industriousness .",postmaster,her,0,Sedona,"[""the city 's"", 'industriousness']",False
Male,For the first time it seemed possible that a black captain would be appointed as his replacement .,captain,his,1,a black captain,['his'],True
Male,"Joe Dobbs is an easy - going , well - liked English teacher , while Latin and Greek instructor Jerome Malley is feared and hated by his students for his strict disciplinary methods .",instructor,his,-1,Joe Dobbs,"['his', 'his']",False
Male,It is like I redirect singer to Johnny Rotten just because he is a singer too .,singer,he,1,Johnny Rotten,['he'],False
Female,"Intreged , the female lawyer sent her assistant to the accident sight where she found a deli that had a camera inadverdently fixed toward the cross streets in question , but had been disabled 1 day after the accident .",assistant,she,1,the female lawyer,"['her', 'she']",False
Female,"Intreged , the female lawyer sent her assistant to the accident sight where she found a deli that had a camera inadverdently fixed toward the cross streets in question , but had been disabled 1 day after the accident .",assistant,she,1,the accident,['the accident'],False
Male,"I would appreciate a range block long enough to bring this editor to the point of adopting a user name , so that he is answerable to his incivility and his edit warring .",editor,he,1,this editor,"['he', 'his', 'his']",True
Male,Somethings need to be done to stop this user for he is rampant and is running over policy after multiple warnings .,user,he,0,Somethings,['he'],False
Male,"Ignoring Bert , Shivers sends a party clown to Lynn ' s house to distract the guard , who he beheads , spotting Heston nearby as he does so .",guard,he,1,he,['he'],False
Female,"When the King brothers faced prison sentences , Jimmy suggested Carrie be named a director of King and Sons so that she could run the business in their absence .",director,she,-1,King,['King'],False
Female,"When the King brothers faced prison sentences , Jimmy suggested Carrie be named a director of King and Sons so that she could run the business in their absence .",director,she,-1,Jimmy,['she'],False
Female,"When the King brothers faced prison sentences , Jimmy suggested Carrie be named a director of King and Sons so that she could run the business in their absence .",director,she,-1,King and Sons,['their'],False
Male,"In 803 , after he became ill and offered to resign , he was made an advisor to Emperor Dezong ' s crown prince Li Song , and it was said that due to the illness , he was unable to thank Emperor Dezong in person .",advisor,he,1,he,"['he', 'he']",False
Male,"In 803 , after he became ill and offered to resign , he was made an advisor to Emperor Dezong ' s crown prince Li Song , and it was said that due to the illness , he was unable to thank Emperor Dezong in person .",advisor,he,1,Emperor Dezong ',['Emperor Dezong'],False
Male,"After completing his studies he was appointed professor of philosophy at Medina del Campo , in 1611 , and later of theology at Valladolid , where he taught for five years .",professor,he,1,his,"['he', 'he']",False
Male,"After completing his studies he was appointed professor of philosophy at Medina del Campo , in 1611 , and later of theology at Valladolid , where he taught for five years .",professor,he,1,1611,['Valladolid'],False
Male,"Little was appointed director of public affairs at the Central Intelligence Agency in October 2010 , where he served as the CIA ' s chief media spokesman , provided strategic counsel to the director and his senior leadership team , coordinated internal communications to CIA employees in the United States and abroad , and managed communications and outreach to the American public .",director,he,1,Little,['he'],False
Male,"Little was appointed director of public affairs at the Central Intelligence Agency in October 2010 , where he served as the CIA ' s chief media spokesman , provided strategic counsel to the director and his senior leadership team , coordinated internal communications to CIA employees in the United States and abroad , and managed communications and outreach to the American public .",director,he,1,the director,['his'],False
Male,"Little was appointed director of public affairs at the Central Intelligence Agency in October 2010 , where he served as the CIA ' s chief media spokesman , provided strategic counsel to the director and his senior leadership team , coordinated internal communications to CIA employees in the United States and abroad , and managed communications and outreach to the American public .",director,he,1,the CIA ',['CIA'],False
Male,"He also honored his best friend , Paulinus with magister officiorum , for he had helped find his wife .",friend,he,0,He,"['his', 'he', 'his']",False
Male,"In 1970 , Bracq was appointed design director of BMW , where he was responsible for the top-of-the-line 7-Series .",director,he,1,Bracq,['he'],False
Male,When he speaks about the story of David and Goliath he impresses the child with courage of the boy as years passes by the story ' s thrust changes and the same story been told but presented with impressive emphasis .,child,he,1,he,['he'],False
Male,"In 1820 he was appointed the director of the Dresden natural history museum and a professor at the Surgical-Medical Academy in Dresden , where he remained till 1862 .",director,he,1,he,['he'],False
Female,He also has a forgiving personality due to the fact that he forgave a female driver despite that she wrecked his mountain bike on his first day commute to work .,driver,she,-1,He,"['he', 'his', 'his']",False
Female,He also has a forgiving personality due to the fact that he forgave a female driver despite that she wrecked his mountain bike on his first day commute to work .,driver,she,-1,a female driver,['she'],True
Male,"And I had never even seen this editor before he made this incident report , seems to be a personal crusade with me as an intended victim .",editor,he,1,this editor,['he'],True
Male,"And I had never even seen this editor before he made this incident report , seems to be a personal crusade with me as an intended victim .",editor,he,1,I,['me'],False
Male,"So I asked the pilot why , and he said when you land a plane smooth , you get the plane elevated to the lowest position you can and then you smooth it in .",pilot,he,1,the pilot,['he'],True
Male,"So I asked the pilot why , and he said when you land a plane smooth , you get the plane elevated to the lowest position you can and then you smooth it in .",pilot,he,1,a plane smooth,"['the plane', 'it']",False
Male,"Oh , and contact the local brain surgeon with your query , too , since he will be able to diagnose your particular brain injury and offer solid advice .",surgeon,he,1,the local brain surgeon,['he'],True
Male,"Which , the preacher later declared from the pulpit , proved the youngster would make a good editor `` because he knows who to call a damn fool and who to let alone .",editor,he,1,the preacher,['he'],False
Male,"The Japanese shot down two more Hawks as they attempted to take off , killing both pilots , and wounded a third pilot as he brought his Hawk onto the runway .",pilot,he,1,The Japanese,['they'],False
Male,"The Japanese shot down two more Hawks as they attempted to take off , killing both pilots , and wounded a third pilot as he brought his Hawk onto the runway .",pilot,he,1,he,['his'],False
Male,"In 1992 , he was appointed professor at the University of Amsterdam , where he held the chair of mathematical physics until 2004 , when he was appointed distinguished professor at the university .",professor,he,1,he,"['he', 'he']",False
Male,"In 1992 , he was appointed professor at the University of Amsterdam , where he held the chair of mathematical physics until 2004 , when he was appointed distinguished professor at the university .",professor,he,1,the University of Amsterdam,['the university'],False
Male,Collett was appointed Darlington ' s goalkeeping coach after he retired as a player in 2004 .,coach,he,1,Collett,['he'],False
Male,Students spotted the officer before he could succeed and chased him across campus .,officer,he,1,the officer,"['he', 'him']",True
Male,"In 1962 , Madden was promoted to head coach at Hancock where he spent two years .",coach,he,1,Madden,['he'],False
Male,"In my view it would be like telling a child not to throw rocks , and then trying to hold that scolding against him when he leaves the water running .",child,he,1,a child,"['him', 'he']",True
Female,"However after finding out she did not return Eobard ' s affections , his future self traumatized the reporter when she was a child , causing her to be mute and institutionalized for the rest of her life so that he never met her .",reporter,she,-1,Eobard ',"['his', 'he']",False
Female,"However after finding out she did not return Eobard ' s affections , his future self traumatized the reporter when she was a child , causing her to be mute and institutionalized for the rest of her life so that he never met her .",reporter,she,-1,she,"['she', 'her', 'her', 'her']",False
Male,Sandler played an overworked architect who neglects his family and misses most of his life when he receives a remote control device that enables him to skip over unpleasant events .,architect,he,1,Sandler,"['his', 'his', 'he', 'him']",False
Male,"After a conflict with that university he was appointed professor at the University of Odessa in 1871 , and only two years later at the University of Moscow where he stayed the rest of his career .",professor,he,1,he,"['he', 'his']",False
Male,I avoided this editor after he attacked me and insulted me a month ago .,editor,he,1,this editor,['he'],True
Male,I avoided this editor after he attacked me and insulted me a month ago .,editor,he,1,I,"['me', 'me']",False
Male,"In 1833 he was appointed associate professor of Oriental languages at the University of Breslau , where in 1847 he became a full professor .",professor,he,1,he,['he'],False
Male,America resists therapy and attempts to destroy a therapist ' s officer after he asked if America ' s uncle had done anything to him .,officer,he,1,America,"[""America '""]",False
Male,America resists therapy and attempts to destroy a therapist ' s officer after he asked if America ' s uncle had done anything to him .,officer,he,1,he,['him'],False
Male,Under the team 's Head coach Valeri Nepomniachi Li began to establish himself within the team during the 2000 league season and even though Valeri Nepomniachi left at the end of the season Li Yi'nan still continued to progress as a regular within the team .,coach,himself,1,the team 's Head coach Valeri Nepomniachi Li,"['himself', 'Valeri Nepomniachi']",True
Male,Under the team 's Head coach Valeri Nepomniachi Li began to establish himself within the team during the 2000 league season and even though Valeri Nepomniachi left at the end of the season Li Yi'nan still continued to progress as a regular within the team .,coach,himself,1,the team 's,"['the team', 'the team']",False
Female,"The psychiatric nursing student finds herself in a situation where she is confronted by stressors from her personal and professional environment , as well as stressors caused by her present training in psychiatric nursing .",student,herself,1,The psychiatric nursing student,"['herself', 'she', 'her', 'her']",True
Male,"Although his driver 's license was up - to - date , the inspection sticker had expired , and the bedraggled singer found himself in the back of the police cruiser .",singer,himself,1,his,"['the bedraggled singer', 'himself']",False
Female,"Finding herself "" connected through music "" , the singer decided to record a new album , which she titled "" Madame X "" : "" I found my tribe [ in Lisbon ] and a magical world of incredible musicians that reinforced my belief that music across the world is truly all connected and is the soul of the universe . """,singer,herself,-1,Finding herself,"['herself', 'the singer', 'she', 'I', 'my', 'my']",False
Male,"In all branches of jurisprudence the judge takes evidence himself , only assisted by the parties or their lawyers , although in some branches the court is limited to proof , referred by the parties .",judge,himself,1,the judge,"['himself', 'the court']",True
Male,"In all branches of jurisprudence the judge takes evidence himself , only assisted by the parties or their lawyers , although in some branches the court is limited to proof , referred by the parties .",judge,himself,1,the parties,"['their', 'the parties']",False
Male,A century ago a farmer slaughtered three male students at the school before drowning himself in the nearby lake .,farmer,himself,1,a farmer,['himself'],True
Male,"However , when they go to treat Mr. Danielson 's accountant , who had poisoned himself as a suicide attempt , Jo realizes that the doctor is a charlatan .",accountant,himself,-1,himself,['the doctor'],False
Male,"There is also a note appended to deeds of sale , mentioning that a family friend had hanged himself from a tree in the bush , because of love for the niece .",friend,himself,0,a family friend,['himself'],True
Male,"With his own career taking second place to the latter endeavour , following the Concert for Bangladesh in August 1971 , Harrison 's musical activities included helping American musician Gary Wright establish himself as a solo artist .",musician,himself,1,his,"[""Harrison 's"", 'himself']",False
Male,"To prove this , he orders his replicant assistant , a newly developed Nexus-9 , to purposely cut himself and then decide between Wallace 's life and his own .",assistant,himself,-1,he,"['his', 'himself']",False
Male,"To prove this , he orders his replicant assistant , a newly developed Nexus-9 , to purposely cut himself and then decide between Wallace 's life and his own .",assistant,himself,-1,Wallace 's,['his'],False
Male,The experienced surgeon distinguishes himself by the fact that he is right about the situation and converts sooner that later to conventional cholecystectomy if there 's any doubt .,surgeon,himself,1,The experienced surgeon,"['himself', 'he']",True
Male,"The song serves as the narrative for the sequence , in which a strait - laced professor imagines himself duelling with the fashion photographer boyfriend of the young woman he obsessively spies on through a hole in the wall separating their apartments .",professor,himself,1,a strait - laced professor,"['himself', 'he']",True
Male,Her father was a journalist who often involved himself in controversial issues .,journalist,himself,-1,Her father,['himself'],False
Male,"Later , Bates carved a niche in the world of horror films and played important roles or the lead in several Hammer Horror productions , such as "" Taste the Blood of Dracula "" , "" The Horror of Frankenstein "" , "" Lust for a Vampire "" , and "" Dr. Jekyll and Sister Hyde "" , in which he played a doctor who mistakenly transforms himself into a beautiful siren .",doctor,himself,1,a doctor who mistakenly transforms himself into a beautiful siren,['himself'],True
Male,"Wrestler and mixed martial artist Alexander Otsuka has revealed himself as a fan of Yoshizawa , while All Japan Pro Wrestling held a special "" Akiho Yoshizawa Cup "" at an event sponsored by S1",artist,himself,1,Wrestler,['Yoshizawa'],False
Male,"Wrestler and mixed martial artist Alexander Otsuka has revealed himself as a fan of Yoshizawa , while All Japan Pro Wrestling held a special "" Akiho Yoshizawa Cup "" at an event sponsored by S1",artist,himself,1,All Japan Pro Wrestling,['Akiho Yoshizawa Cup'],False
Male,Shame was the central psychodynamic aetiology ; it was too shameful for the patient to talk about or withdraw himself from the predicaments in which he was trapped .,patient,himself,0,the patient,"['himself', 'he']",True
Female,"It tells the story of Ally McBeal , a young lawyer who found herself without a job after being sexually harassed by her boss , only to end up employed by her friend from college , Richard Fish , to work in the firm he created with his friend John Cage , named "" Cage & Fish . """,lawyer,herself,-1,herself,"['her', 'her']",False
Female,"It tells the story of Ally McBeal , a young lawyer who found herself without a job after being sexually harassed by her boss , only to end up employed by her friend from college , Richard Fish , to work in the firm he created with his friend John Cage , named "" Cage & Fish . """,lawyer,herself,-1,her boss,['her friend'],False
Female,"It tells the story of Ally McBeal , a young lawyer who found herself without a job after being sexually harassed by her boss , only to end up employed by her friend from college , Richard Fish , to work in the firm he created with his friend John Cage , named "" Cage & Fish . """,lawyer,herself,-1,he,['his'],False
Male,"Thus , the artist dedicates himself in a multifaceted way to the ever - present question of the end of painting and of its aesthetic cultural tradition .",artist,himself,1,the artist,['himself'],True
Male,"His assistant , Danny Wooten , kills himself , but not before contacting the woman who sent the suit .",assistant,himself,-1,"His assistant , Danny Wooten",['himself'],True
Male,"After 48-year - old systems analyst George Sodini killed three women and himself in the 2009 Collier Township shooting , media asked whether he had been influenced by his involvement in the PUA community .",analyst,himself,1,himself,"['he', 'his']",False
Male,"After 48-year - old systems analyst George Sodini killed three women and himself in the 2009 Collier Township shooting , media asked whether he had been influenced by his involvement in the PUA community .",analyst,himself,1,48-year - old systems analyst George Sodini,['PUA'],False
Male,"Stuart Sherman , a prominent academic , complained in the "" Nation "" that the author had confined himself to a mere "" representation of animal behavior . """,author,himself,-1,"Stuart Sherman , a prominent academic ,","['the author', 'himself']",False
Male,"Distancing himself from the precious , affected mannerist vogue , the artist inaugurated a frank , robust , energetic style .",artist,himself,1,himself,['the artist'],False
Male,"In order to help a patient with a chronic disease motivate himself , caregivers spontaneously make use of reason with a view to having the patient share the caregivers ' point of view , in other words , to some extent , transforming the care recipient into a caregiver .",patient,himself,0,a patient with a chronic disease,['himself'],True
Male,"In order to help a patient with a chronic disease motivate himself , caregivers spontaneously make use of reason with a view to having the patient share the caregivers ' point of view , in other words , to some extent , transforming the care recipient into a caregiver .",patient,himself,0,a chronic disease,['the patient'],False
Male,"In order to help a patient with a chronic disease motivate himself , caregivers spontaneously make use of reason with a view to having the patient share the caregivers ' point of view , in other words , to some extent , transforming the care recipient into a caregiver .",patient,himself,0,caregivers,"[""the caregivers '""]",False
Male,"However , since no king or person of importance would be willing to sacrifice himself or his children , the scapegoat in actual rituals would be someone of lower society who would be given value through special treatment such as fine clothes and dining before the sacrificial ceremony .",person,himself,-1,himself,['his'],False
Female,"The charge nurse , finding herself in a situation which amounted to a crisis in the work of the department and the lives of the staff , introduced a process which sought to establish that control .",nurse,herself,1,The charge nurse,['herself'],True
Male,"General Averell 's command numbered about 4,000 sabers and a light battery , a larger cavalry force than can be found in the rebel army between Fredericksburg and Richmond , and yet that officer seems to have contented himself between April 29th , and May",officer,himself,1,General Averell 's,"['Fredericksburg', 'that officer', 'himself']",False
Male,Suddenly the 27-year - old assistant professor of Germanic languages and literatures found himself in a significant position to influence the future of a field that was n't much older than he was . â€,professor,himself,1,the 27-year - old assistant professor of Germanic languages,"['himself', 'he']",True
Male,"After Julia Gillard became the first female prime minister of Australia in June 2010 , a Melbourne street artist calling himself Phoenix pasted Gillard 's face into a new monochrome version of the "" We Can Do It ! "" poster . """,artist,himself,1,Julia Gillard,"['himself', ""Gillard 's""]",False
Male,"In the 1970s , a mental institution near the Finland â€“ Russia border was shut down when it was discovered that main administrator Doctor Andersson ( who had taken to calling himself "" The Auteur "" ) had filmed himself torturing patients to death .",administrator,himself,-1,himself,['himself'],False
Male,"After Dees watches the Night Flier casually empty the bloody contents of his bladder into an airport urinal ( or as much of this act as he can see reflected in a mirror ) , the creature warns off his "" would - be biographer "" , destroys his photographic evidence , and leaves the mortally shaken reporter amidst a scene of carnage to explain himself to police , and watch as the Night Flier 's plane takes off .",reporter,himself,1,the Night Flier,"['his', 'he', 'the creature', 'his', 'his', 'the mortally shaken reporter', 'himself', ""the Night Flier 's""]",False
Male,"After Dees watches the Night Flier casually empty the bloody contents of his bladder into an airport urinal ( or as much of this act as he can see reflected in a mirror ) , the creature warns off his "" would - be biographer "" , destroys his photographic evidence , and leaves the mortally shaken reporter amidst a scene of carnage to explain himself to police , and watch as the Night Flier 's plane takes off .",reporter,himself,1,an airport urinal (,['this act'],False
Male,"Agent "" XX "" described himself as a strike leader when interviewed by the media , apparently seeking to bolster the credibility of his ominous message :",agent,himself,-1,himself,['his'],False
Male,McLaren team principal Martin Whitmarsh set himself signing Alonso for the 2015 season after an attempt to sign him for the previous season was unsuccessful .,principal,himself,1,McLaren team principal Martin,"['himself', 'Alonso', 'him']",True
Male,"His assistant , Paskah Rose , formerly a butcher , took his place , but on 28 May , following his conviction for robbery , Rose himself was hanged at Tyburn and Ketch reinstated .",assistant,himself,-1,"His assistant , Paskah Rose , formerly a butcher ,","['his', 'his']",False
Male,"His assistant , Paskah Rose , formerly a butcher , took his place , but on 28 May , following his conviction for robbery , Rose himself was hanged at Tyburn and Ketch reinstated .",assistant,himself,-1,Rose himself,['himself'],False
Male,"The driver of an empty city bus was able to save himself , and his bus was salvaged and continued to be used until 1989 ; it now resides in Vienna 's tramway museum ( "" StraÃŸenbahnmuseum "" ) .",driver,himself,1,The driver of an empty city bus,"['himself', 'his', 'his bus', 'it']",True
Male,A well - meaning priest gets himself into a number of scrapes .,priest,himself,1,A well - meaning priest,['himself'],True
Male,"His friend Lou Harrison dissociated himself from Ruggles after the 1949 performance of "" Angels "" because of the older composer 's racism , noting specifically a luncheon at Pennsylvania Station in New York at which Ruggles shouted anti - black and anti - semitic slurs .",friend,himself,0,His friend Lou Harrison,"['himself', ""the older composer 's""]",True
Male,"His friend Lou Harrison dissociated himself from Ruggles after the 1949 performance of "" Angels "" because of the older composer 's racism , noting specifically a luncheon at Pennsylvania Station in New York at which Ruggles shouted anti - black and anti - semitic slurs .",friend,himself,0,Ruggles,['Ruggles'],False
Male,"One person came forward and promised the king to make the temple exactly the same as the original and in the case of his failure , he will jump off the top of the temple and kill himself .",person,himself,-1,One person,"['the king', 'his', 'he', 'himself']",True
Male,"One person came forward and promised the king to make the temple exactly the same as the original and in the case of his failure , he will jump off the top of the temple and kill himself .",person,himself,-1,the temple,['the temple'],False
Male,"If more coaches have turned , the singer chooses himself to which team he will go .",singer,himself,1,the singer,"['himself', 'he']",True
Male,"A friend who saw how much he enjoyed beyblade , gave him his own bey , Virgo , so that he can become a blader as good as Gingka .",friend,he,0,he,"['him', 'his', 'he']",False
Male,"A friend who saw how much he enjoyed beyblade , gave him his own bey , Virgo , so that he can become a blader as good as Gingka .",friend,he,0,Virgo,['Gingka'],False
Female,VANITY grounds ; the author admits on her user page that she works for NASA doing programing and podcasting .,author,she,1,VANITY,"['the author', 'her', 'she']",False
Male,"The fine stemmed from an incident on August 19 , 2010 , when an FCC agent , not identifying himself as such , told the security guard on duty that he would like to see the public file ; the guard denied him access , as he was told that he would need to make an appointment .",agent,he,-1,an FCC agent,"['himself', 'he', 'him', 'he', 'he']",True
Male,"The fine stemmed from an incident on August 19 , 2010 , when an FCC agent , not identifying himself as such , told the security guard on duty that he would like to see the public file ; the guard denied him access , as he was told that he would need to make an appointment .",agent,he,-1,the security guard,['the guard'],False
Male,"The executive producer for the 2013 Contest , Martin O sterdahl , told Swedish press that he did not like the decisions made by previous hosts to hold the contest in larger arenas , stating that he and SVT wanted the 2013 Contest to be `` more close and personal '' .",producer,he,1,he,['he'],False
Male,"The executive producer for the 2013 Contest , Martin O sterdahl , told Swedish press that he did not like the decisions made by previous hosts to hold the contest in larger arenas , stating that he and SVT wanted the 2013 Contest to be `` more close and personal '' .",producer,he,1,"the 2013 Contest , Martin O sterdahl",['SVT'],False
Male,"The executive producer for the 2013 Contest , Martin O sterdahl , told Swedish press that he did not like the decisions made by previous hosts to hold the contest in larger arenas , stating that he and SVT wanted the 2013 Contest to be `` more close and personal '' .",producer,he,1,the 2013 Contest,['the 2013 Contest'],False
Male,If the writer of that article could have seen how he suffered he would have felt that every cent he received for that article would be a red hot coal of fire .,writer,he,-1,the writer of that article,"['he', 'he', 'he']",True
Male,If the writer of that article could have seen how he suffered he would have felt that every cent he received for that article would be a red hot coal of fire .,writer,he,-1,that article,['that article'],False
Male,"Ohio State ' s coach , John Wilce , was so upset by the loss that he made his squad stay on the field after the game for a special practice session .",coach,he,1,"Ohio State ' s coach , John Wilce","['he', 'his']",True
Male,"I suspect the line about `` The ' Life Lesson book have gained notable attention , won several awards , and sold more than 100 million copies '' is a leftover from the JK Rowling article the editor mentioned he used as the template .",editor,he,1,the editor,['he'],True
Male,"A PROD was contested in 2009 , by an editor who said he would add sources , but never did .",editor,he,1,an editor who said he would add sources,['he'],True
Male,"A friend remarks to us that he thinks if the daguerreotypes of the French Zouave regiment now in this city could be taken and sent to Gen. Butler , he would immediately evacuate his present quarters .",friend,he,0,he,"['he', 'his']",False
Male,"When a magistrate believed that he had witnessed such an omen , he usually had an a priest -LRB- augur -RRB- interpret the omen .",magistrate,he,1,a magistrate,"['he', 'he']",True
Male,"When a magistrate believed that he had witnessed such an omen , he usually had an a priest -LRB- augur -RRB- interpret the omen .",magistrate,he,1,such an omen,['the omen'],False
Male,Both the one-week block or an indef block until the user demonstrates that he understands the problem are -LRB- or would have been -RRB- an appropriate reaction .,user,he,0,the user,['he'],True
Male,"His probation officer told him he could not leave California , but Evans went to the game and was sentenced to a year in prison for violating the terms of his probation .",officer,he,1,His,['him'],False
Male,"His probation officer told him he could not leave California , but Evans went to the game and was sentenced to a year in prison for violating the terms of his probation .",officer,he,1,His probation officer,['he'],True
Male,"His probation officer told him he could not leave California , but Evans went to the game and was sentenced to a year in prison for violating the terms of his probation .",officer,he,1,Evans,['his'],False
Male,"My friend is keen to have this moth -LRB- right -RRB- identified , which he describes as `` huge '' .",friend,he,0,My friend,['he'],True
Male,"What I can find about the Pisa tower is just a reporter says he saw such signs , so it might be convincible .",reporter,he,1,such signs,['it'],False
Male,The judge stated that he would never let Higazy be registered as a Christian .,judge,he,1,The judge,['he'],True
Male,"The Doctor tells her that he could probably remove it , but it would take a number of surgeries .",doctor,he,1,The Doctor,['he'],False
Female,"The patient then revealed that she had been using gamma-hydroxybutyric-acid daily for the last six months as self-medication to treat insomnia and anxiety , before stopping it abruptly 24 hours prior to her visit .",patient,she,0,The patient,"['she', 'her']",True
Male,"For the life of me , I can not figure out WHY this person is so angry that he would undo my tags and then insult me on my talk page .",person,he,-1,me,"['I', 'my', 'me', 'my']",False
Male,"For the life of me , I can not figure out WHY this person is so angry that he would undo my tags and then insult me on my talk page .",person,he,-1,this person,['he'],True
Male,Our chief investigator said he had no reason to think coal dust was a factor '' .,investigator,he,-1,Our chief investigator,['he'],True
Male,"Architect and follower Larry Bernstein said he designed the stage not for the audience in the Astrodome , but for the TV cameras .",architect,he,1,Architect,['the Astrodome'],False
Male,"A local friend realizes that Stark is an entity controlled by the books that Thad wrote , and that he will do anything he can to stop him .",friend,he,0,Stark,"['Thad', 'him']",False
Male,"A local friend realizes that Stark is an entity controlled by the books that Thad wrote , and that he will do anything he can to stop him .",friend,he,0,A local friend,"['he', 'he']",True
Female,"The clinician then has the opportunity to rectify the problem [ 72 ] , but audio distortion , caused at least in part by the microphone at the patient â€™s end , means that the doctor appears to have trouble making out what the patient is saying and to assume that she heard correctly , recommending that the patient ask her GP for a change in unit strength ( lines 24 - 26 ) .",patient,she,0,the patient,['the patient'],False
Female,"The clinician then has the opportunity to rectify the problem [ 72 ] , but audio distortion , caused at least in part by the microphone at the patient â€™s end , means that the doctor appears to have trouble making out what the patient is saying and to assume that she heard correctly , recommending that the patient ask her GP for a change in unit strength ( lines 24 - 26 ) .",patient,she,0,she,['her'],False
Male,My greatest concern is that the user claims that he is using only author ' s opinion whereas he is just giving a lot of undue weight to fringe theories .,user,he,0,the user,"['he', 'he']",True
Male,"The writer stood on the deck of the Ben Deford , during the entire bombardment , and avers that he saw and heard guns fire from the fort , at brief intervals , during the whole time , until twilight .",writer,he,-1,The writer,['he'],True
Male,"The writer stood on the deck of the Ben Deford , during the entire bombardment , and avers that he saw and heard guns fire from the fort , at brief intervals , during the whole time , until twilight .",writer,he,-1,the Ben Deford,['the fort'],False
Male,After more than a year of treatment in a clinic the patient acknowledged he was ill and admitted to being an alcoholic .,patient,he,0,the patient,['he'],True
Male,"A friend of his , Seo Chan-jik , visited him and told him that he would expose the truth of Ji-eun ' s identity to everybody , and Jong Man should not stop him .",friend,he,0,"A friend of his , Seo Chan - jik","['his', 'him', 'him', 'he', 'Jong Man', 'him']",True
Male,"A friend of his , Seo Chan-jik , visited him and told him that he would expose the truth of Ji-eun ' s identity to everybody , and Jong Man should not stop him .",friend,he,0,"his , Seo Chan - jik","[""Ji - eun '"", ""Ji - eun ' s""]",False
Male,The Doctor reads Oolon Colluphid ' s book The Origins of the Universe and says he got it wrong `` on the first line '' .,doctor,he,1,The Origins of the Universe,['he'],False
Male,The Doctor reads Oolon Colluphid ' s book The Origins of the Universe and says he got it wrong `` on the first line '' .,doctor,he,1,Oolon Colluphid ' s book,['it'],False
Male,"However , one close friend said he spoke with her between fourth and fifth period but later changed his story .",friend,he,0,one close friend,"['he', 'his']",True
Male,"In the advertisement the author states that he had carefully revised every page , `` and by the friendly communications of several gentlemen In the county and -LSB- his -RSB- own observations during the last ten years greatly enlarged '' it .",author,he,-1,he,['his'],False
Male,"Aspects , how the editor felt he had not already violated the 3rr with his four reverts .",editor,he,1,the editor,"['he', 'his']",True
Male,"I would have probably blocked the user had he continued after the second warning instead of taking it to ANI -LRB- and again , this is based on the aggressive edit summaries and messages as provided above , not for cussing -RRB- .",user,he,0,the user,"['he', 'it']",True
Female,"The attorney had been describing how he relied on a report from the police on how such items were displayed in a store , and the village president had similarly explained how she had relied on expertise from the police that she did not herself possess to inform her vote in favor of the ordinance .",president,she,-1,The attorney,['he'],False
Female,"The attorney had been describing how he relied on a report from the police on how such items were displayed in a store , and the village president had similarly explained how she had relied on expertise from the police that she did not herself possess to inform her vote in favor of the ordinance .",president,she,-1,the village president,"['she', 'she', 'herself', 'her']",True
Female,"The attorney had been describing how he relied on a report from the police on how such items were displayed in a store , and the village president had similarly explained how she had relied on expertise from the police that she did not herself possess to inform her vote in favor of the ordinance .",president,she,-1,the police,['the police'],False
